SalesOrderID,CustomerID,OrderDate,city_name,country_name,TotalDue,purchase_method
71410,16983,2004-05-26 00:00:00 UTC,Woodland Hills,United States,2604.7944,Online
71374,20531,2004-05-26 00:00:00 UTC,Burlingame,United States,71.7919,Online
72079,26467,2004-06-03 00:00:00 UTC,Mill Valley,United States,35.6584,Online
72113,24296,2004-06-03 00:00:00 UTC,Fremont,United States,635.3529,Online
72063,12044,2004-06-03 00:00:00 UTC,Long Beach,United States,9.934,Online
72116,22111,2004-06-03 00:00:00 UTC,Concord,United States,1297.8004,Online
72096,15433,2004-06-03 00:00:00 UTC,Concord,United States,927.6254,Online
72115,22248,2004-06-03 00:00:00 UTC,Beverly Hills,United States,1253.5894,Online
72076,28128,2004-06-03 00:00:00 UTC,El Cajon,United States,14.2987,Online
72088,16988,2004-06-03 00:00:00 UTC,Oakland,United States,5.514,Online
72084,18937,2004-06-03 00:00:00 UTC,Oakland,United States,77.339,Online
72114,24331,2004-06-03 00:00:00 UTC,Imperial Beach,United States,606.6229,Online
72109,25047,2004-06-03 00:00:00 UTC,Palo Alto,United States,2705.0842,Online
72117,21941,2004-06-03 00:00:00 UTC,Santa Monica,United States,1297.8004,Online
72097,18378,2004-06-03 00:00:00 UTC,Santa Monica,United States,2696.189,Online
72095,18878,2004-06-03 00:00:00 UTC,Colma,United States,2641.9998,Online
72112,23881,2004-06-03 00:00:00 UTC,Los Angeles,United States,606.6229,Online
72698,18381,2004-06-11 00:00:00 UTC,Chula Vista,United States,2607.2033,Online
72693,15525,2004-06-11 00:00:00 UTC,Burbank,United States,859.0712,Online
72665,24993,2004-06-11 00:00:00 UTC,Colma,United States,67.4934,Online
72684,11230,2004-06-11 00:00:00 UTC,Santa Monica,United States,46.7194,Online
72685,11781,2004-06-11 00:00:00 UTC,Daly City,United States,82.8529,Online
72671,18833,2004-06-11 00:00:00 UTC,Lakewood,United States,87.2729,Online
72695,20033,2004-06-11 00:00:00 UTC,Santa Monica,United States,626.8334,Online
72713,28070,2004-06-11 00:00:00 UTC,Daly City,United States,2673.0613,Online
72692,20002,2004-06-11 00:00:00 UTC,Berkeley,United States,651.9058,Online
72717,18979,2004-06-11 00:00:00 UTC,Spring Valley,United States,1933.7058,Online
72672,16917,2004-06-11 00:00:00 UTC,Beverly Hills,United States,5.514,Online
72696,15428,2004-06-11 00:00:00 UTC,Spring Valley,United States,937.5594,Online
72716,24295,2004-06-11 00:00:00 UTC,Palo Alto,United States,672.9008,Online
72712,28131,2004-06-11 00:00:00 UTC,Burbank,United States,2688.5092,Online
72668,20532,2004-06-11 00:00:00 UTC,Coronado,United States,103.2733,Online
73306,15527,2004-06-19 00:00:00 UTC,Imperial Beach,United States,927.6254,Online
73285,19210,2004-06-19 00:00:00 UTC,Downey,United States,5.514,Online
73307,15532,2004-06-19 00:00:00 UTC,Chula Vista,United States,891.4698,Online
73258,11881,2004-06-19 00:00:00 UTC,Grossmont,United States,8.7848,Online
73317,26286,2004-06-19 00:00:00 UTC,Santa Monica,United States,1391.2724,Online
73272,11650,2004-06-19 00:00:00 UTC,Glendale,United States,59.659,Online
73304,18838,2004-06-19 00:00:00 UTC,Spring Valley,United States,2626.5408,Online
73299,12899,2004-06-19 00:00:00 UTC,Glendale,United States,106.5883,Online
73321,21293,2004-06-19 00:00:00 UTC,Concord,United States,1949.1869,Online
73319,24328,2004-06-19 00:00:00 UTC,National City,United States,635.3529,Online
73301,12527,2004-06-19 00:00:00 UTC,Burbank,United States,96.0908,Online
73282,19832,2004-06-19 00:00:00 UTC,Chula Vista,United States,77.339,Online
73302,20649,2004-06-19 00:00:00 UTC,San Gabriel,United States,2749.1185,Online
73316,26283,2004-06-19 00:00:00 UTC,Woodland Hills,United States,1436.3122,Online
73286,16966,2004-06-19 00:00:00 UTC,Lincoln Acres,United States,5.514,Online
73303,18808,2004-06-19 00:00:00 UTC,Colma,United States,2665.1937,Online
73320,21932,2004-06-19 00:00:00 UTC,Colma,United States,1280.0983,Online
73756,18533,2004-06-25 00:00:00 UTC,West Covina,United States,2658.0444,Online
73768,11261,2004-06-25 00:00:00 UTC,San Diego,United States,820.2968,Online
73757,18415,2004-06-25 00:00:00 UTC,Burlingame,United States,2712.7529,Online
73746,15010,2004-06-25 00:00:00 UTC,Berkeley,United States,89.4608,Online
73732,25279,2004-06-25 00:00:00 UTC,Spring Valley,United States,36.023,Online
73774,18856,2004-06-25 00:00:00 UTC,Palo Alto,United States,1918.2579,Online
73731,26775,2004-06-25 00:00:00 UTC,West Covina,United States,98.3229,Online
73771,24338,2004-06-25 00:00:00 UTC,Burbank,United States,612.1369,Online
73740,19850,2004-06-25 00:00:00 UTC,Los Angeles,United States,132.5779,Online
73773,21437,2004-06-25 00:00:00 UTC,Chula Vista,United States,1256.1198,Online
73743,17472,2004-06-25 00:00:00 UTC,Burlingame,United States,5.514,Online
73736,25154,2004-06-25 00:00:00 UTC,Burbank,United States,50.3659,Online
73772,22186,2004-06-25 00:00:00 UTC,San Carlos,United States,1297.8004,Online
73733,25280,2004-06-25 00:00:00 UTC,Torrance,United States,42.9624,Online
43707,27616,2001-07-03 00:00:00 UTC,Lemon Grove,United States,3953.9884,Online
43706,27621,2001-07-03 00:00:00 UTC,Santa Monica,United States,3953.9884,Online
43771,14559,2001-07-19 00:00:00 UTC,Long Beach,United States,772.5036,Online
43968,28067,2001-08-11 00:00:00 UTC,Lemon Grove,United States,3953.9884,Online
43969,28071,2001-08-11 00:00:00 UTC,Berkeley,United States,3953.9884,Online
44001,28044,2001-08-19 00:00:00 UTC,Concord,United States,3953.9884,Online
44000,27918,2001-08-19 00:00:00 UTC,Burlingame,United States,3953.9884,Online
44002,14572,2001-08-19 00:00:00 UTC,Lincoln Acres,United States,772.5036,Online
44004,28061,2001-08-19 00:00:00 UTC,Burlingame,United States,3953.9884,Online
44047,25878,2001-08-26 00:00:00 UTC,Los Angeles,United States,3756.989,Online
44148,28172,2001-09-03 00:00:00 UTC,Burbank,United States,3953.9884,Online
44219,14590,2001-09-19 00:00:00 UTC,Concord,United States,772.5036,Online
44251,28190,2001-09-25 00:00:00 UTC,Redwood City,United States,3953.9884,Online
44250,28167,2001-09-25 00:00:00 UTC,Los Angeles,United States,3953.9884,Online
44327,28598,2001-10-03 00:00:00 UTC,San Diego,United States,3953.9884,Online
44330,28199,2001-10-03 00:00:00 UTC,San Francisco,United States,3953.9884,Online
44377,28234,2001-10-11 00:00:00 UTC,Bellflower,United States,3953.9884,Online
44423,28586,2001-10-19 00:00:00 UTC,Lemon Grove,United States,3953.9884,Online
44631,28629,2001-11-11 00:00:00 UTC,Bellflower,United States,3953.9884,Online
44630,28765,2001-11-11 00:00:00 UTC,San Carlos,United States,3953.9884,Online
44682,28797,2001-11-19 00:00:00 UTC,Oakland,United States,3953.9884,Online
44684,28643,2001-11-19 00:00:00 UTC,Spring Valley,United States,3953.9884,Online
44683,28799,2001-11-19 00:00:00 UTC,Glendale,United States,3953.9884,Online
44710,28674,2001-11-25 00:00:00 UTC,Santa Monica,United States,3953.9884,Online
44818,28827,2001-12-03 00:00:00 UTC,Coronado,United States,3953.9884,Online
44876,29056,2001-12-11 00:00:00 UTC,West Covina,United States,3953.9884,Online
44875,29048,2001-12-11 00:00:00 UTC,Berkeley,United States,3953.9884,Online
44877,29136,2001-12-11 00:00:00 UTC,Bellflower,United States,3953.9884,Online
44995,28841,2001-12-26 00:00:00 UTC,Colma,United States,3953.9884,Online
44994,28805,2001-12-26 00:00:00 UTC,Mill Valley,United States,3953.9884,Online
44998,14646,2001-12-26 00:00:00 UTC,Mill Valley,United States,772.5036,Online
45090,29170,2002-01-03 00:00:00 UTC,Burlingame,United States,3953.9884,Online
45089,25977,2002-01-03 00:00:00 UTC,Woodland Hills,United States,3729.364,Online
45132,25985,2002-01-11 00:00:00 UTC,Novato,United States,3729.364,Online
45135,29264,2002-01-11 00:00:00 UTC,Coronado,United States,3953.9884,Online
45359,11227,2002-02-03 00:00:00 UTC,Colma,United States,3953.9884,Online
45413,11191,2002-02-11 00:00:00 UTC,Colma,United States,3953.9884,Online
45595,11515,2002-03-03 00:00:00 UTC,Burbank,United States,3953.9884,Online
45597,14740,2002-03-03 00:00:00 UTC,Lakewood,United States,772.5036,Online
45646,11289,2002-03-11 00:00:00 UTC,Downey,United States,3953.9884,Online
45647,25997,2002-03-11 00:00:00 UTC,Mill Valley,United States,3756.989,Online
45701,11538,2002-03-19 00:00:00 UTC,Palo Alto,United States,3953.9884,Online
45747,11539,2002-03-26 00:00:00 UTC,Concord,United States,3953.9884,Online
45751,14739,2002-03-26 00:00:00 UTC,La Jolla,United States,772.5036,Online
45936,26016,2002-04-19 00:00:00 UTC,Berkeley,United States,3729.364,Online
45934,11666,2002-04-19 00:00:00 UTC,Torrance,United States,3953.9884,Online
45975,14755,2002-04-25 00:00:00 UTC,Burlingame,United States,772.5036,Online
45973,11773,2002-04-25 00:00:00 UTC,El Cajon,United States,3953.9884,Online
46127,14895,2002-05-03 00:00:00 UTC,Torrance,United States,772.5036,Online
46125,11956,2002-05-03 00:00:00 UTC,Beverly Hills,United States,3953.9884,Online
46126,14883,2002-05-03 00:00:00 UTC,Lemon Grove,United States,772.5036,Online
46179,11983,2002-05-11 00:00:00 UTC,Bellflower,United States,3953.9884,Online
46247,14882,2002-05-19 00:00:00 UTC,Berkeley,United States,772.5036,Online
46248,14896,2002-05-19 00:00:00 UTC,Lemon Grove,United States,772.5036,Online
46296,12170,2002-05-26 00:00:00 UTC,Glendale,United States,3953.9884,Online
46298,12071,2002-05-26 00:00:00 UTC,Beverly Hills,United States,3953.9884,Online
46459,12190,2002-06-11 00:00:00 UTC,San Gabriel,United States,3953.9884,Online
46458,12771,2002-06-11 00:00:00 UTC,Spring Valley,United States,3953.9884,Online
46460,12438,2002-06-11 00:00:00 UTC,Colma,United States,3953.9884,Online
46509,12886,2002-06-19 00:00:00 UTC,San Diego,United States,3953.9884,Online
46512,12209,2002-06-19 00:00:00 UTC,Bellflower,United States,3953.9884,Online
46566,12789,2002-06-25 00:00:00 UTC,Burlingame,United States,3953.9884,Online
46692,13208,2002-07-03 00:00:00 UTC,Concord,United States,2699.9018,Online
46691,13142,2002-07-03 00:00:00 UTC,Novato,United States,2699.9018,Online
46690,13039,2002-07-03 00:00:00 UTC,Coronado,United States,2699.9018,Online
46694,13220,2002-07-03 00:00:00 UTC,Newport Beach,United States,2410.6266,Online
46689,13032,2002-07-03 00:00:00 UTC,National City,United States,2699.9018,Online
46693,13210,2002-07-03 00:00:00 UTC,Redwood City,United States,2410.6266,Online
46760,13986,2002-07-11 00:00:00 UTC,Spring Valley,United States,1105.4834,Online
46765,15191,2002-07-11 00:00:00 UTC,Chula Vista,United States,865.204,Online
46763,13202,2002-07-11 00:00:00 UTC,Colma,United States,2410.6266,Online
46764,26238,2002-07-11 00:00:00 UTC,National City,United States,2264.2536,Online
46834,12923,2002-07-19 00:00:00 UTC,Mill Valley,United States,2410.6266,Online
47086,13378,2002-08-03 00:00:00 UTC,Woodland Hills,United States,2410.6266,Online
47089,15284,2002-08-03 00:00:00 UTC,Colma,United States,865.204,Online
47228,13237,2002-08-19 00:00:00 UTC,Torrance,United States,2410.6266,Online
47226,13314,2002-08-19 00:00:00 UTC,Grossmont,United States,2699.9018,Online
47296,14024,2002-08-26 00:00:00 UTC,Oakland,United States,1105.4834,Online
47295,14005,2002-08-26 00:00:00 UTC,Redwood City,United States,1105.4834,Online
47522,14089,2002-09-11 00:00:00 UTC,El Cajon,United States,1105.4834,Online
47582,13433,2002-09-19 00:00:00 UTC,Bellflower,United States,2410.6266,Online
47621,14044,2002-09-25 00:00:00 UTC,Oakland,United States,1105.4834,Online
47923,26486,2002-10-26 00:00:00 UTC,Los Angeles,United States,2264.2536,Online
48152,26536,2002-11-11 00:00:00 UTC,Glendale,United States,2288.9187,Online
48153,26575,2002-11-11 00:00:00 UTC,Burlingame,United States,2264.2536,Online
48201,26601,2002-11-19 00:00:00 UTC,Novato,United States,2288.9187,Online
48242,26532,2002-11-25 00:00:00 UTC,Concord,United States,2288.9187,Online
48239,13700,2002-11-25 00:00:00 UTC,Daly City,United States,2410.6266,Online
48430,26633,2002-12-03 00:00:00 UTC,Los Angeles,United States,2264.2536,Online
48426,14253,2002-12-03 00:00:00 UTC,Burbank,United States,1105.4834,Online
48427,14289,2002-12-03 00:00:00 UTC,Santa Cruz,United States,1105.4834,Online
48514,15427,2002-12-11 00:00:00 UTC,San Diego,United States,865.204,Online
48511,26635,2002-12-11 00:00:00 UTC,Grossmont,United States,2264.2536,Online
48510,26631,2002-12-11 00:00:00 UTC,Newport Beach,United States,2288.9187,Online
48513,15417,2002-12-11 00:00:00 UTC,Chula Vista,United States,865.204,Online
48508,13736,2002-12-11 00:00:00 UTC,Spring Valley,United States,2410.6266,Online
48609,26646,2002-12-19 00:00:00 UTC,Oakland,United States,2288.9187,Online
48678,26627,2002-12-26 00:00:00 UTC,Coronado,United States,2264.2536,Online
48679,26608,2002-12-26 00:00:00 UTC,Beverly Hills,United States,2288.9187,Online
48818,15497,2003-01-03 00:00:00 UTC,Novato,United States,865.204,Online
48882,26801,2003-01-11 00:00:00 UTC,Woodland Hills,United States,2264.2536,Online
48880,13746,2003-01-11 00:00:00 UTC,Berkeley,United States,2699.9018,Online
49005,26723,2003-01-26 00:00:00 UTC,Spring Valley,United States,2264.2536,Online
49354,13883,2003-02-19 00:00:00 UTC,Long Beach,United States,2410.6266,Online
49360,27069,2003-02-19 00:00:00 UTC,Torrance,United States,2264.2536,Online
49358,27076,2003-02-19 00:00:00 UTC,Grossmont,United States,2288.9187,Online
49572,27107,2003-03-03 00:00:00 UTC,Los Angeles,United States,2288.9187,Online
49724,27106,2003-03-19 00:00:00 UTC,Los Angeles,United States,2288.9187,Online
49771,15570,2003-03-26 00:00:00 UTC,Spring Valley,United States,865.204,Online
50080,27239,2003-04-19 00:00:00 UTC,Grossmont,United States,2288.9187,Online
50138,14413,2003-04-25 00:00:00 UTC,Chula Vista,United States,1105.4834,Online
50137,15865,2003-04-25 00:00:00 UTC,Palo Alto,United States,865.204,Online
50128,27227,2003-04-25 00:00:00 UTC,El Cajon,United States,2288.9187,Online
50353,14440,2003-05-03 00:00:00 UTC,Bellflower,United States,1105.4834,Online
50352,15948,2003-05-03 00:00:00 UTC,Lemon Grove,United States,865.204,Online
50347,27405,2003-05-03 00:00:00 UTC,San Gabriel,United States,2288.9187,Online
50514,15904,2003-05-19 00:00:00 UTC,Chula Vista,United States,865.204,Online
50512,27418,2003-05-19 00:00:00 UTC,Woodland Hills,United States,2288.9187,Online
50517,27423,2003-05-19 00:00:00 UTC,Coronado,United States,2288.9187,Online
50585,27452,2003-05-26 00:00:00 UTC,Woodland Hills,United States,2288.9187,Online
50590,27287,2003-05-26 00:00:00 UTC,Los Angeles,United States,2288.9187,Online
50588,27274,2003-05-26 00:00:00 UTC,Lincoln Acres,United States,2264.2536,Online
50589,27276,2003-05-26 00:00:00 UTC,Berkeley,United States,2264.2536,Online
50792,15972,2003-06-03 00:00:00 UTC,Burbank,United States,865.204,Online
50788,27575,2003-06-03 00:00:00 UTC,Burbank,United States,2288.9187,Online
50793,14457,2003-06-03 00:00:00 UTC,La Jolla,United States,1105.4834,Online
50956,27554,2003-06-19 00:00:00 UTC,La Jolla,United States,2288.9187,Online
50966,15954,2003-06-19 00:00:00 UTC,Bellflower,United States,865.204,Online
50967,15965,2003-06-19 00:00:00 UTC,San Gabriel,United States,865.204,Online
50955,27468,2003-06-19 00:00:00 UTC,El Cajon,United States,2288.9187,Online
50968,15968,2003-06-19 00:00:00 UTC,Woodland Hills,United States,865.204,Online
51219,25086,2003-07-03 00:00:00 UTC,Berkeley,United States,1445.6826,Online
51210,11261,2003-07-03 00:00:00 UTC,San Diego,United States,2574.6279,Online
51220,21575,2003-07-03 00:00:00 UTC,Fremont,United States,606.6229,Online
51209,13059,2003-07-03 00:00:00 UTC,Colma,United States,714.3273,Online
51353,25092,2003-07-11 00:00:00 UTC,Long Beach,United States,1389.8911,Online
51345,11267,2003-07-11 00:00:00 UTC,Burlingame,United States,2613.2808,Online
51356,19393,2003-07-11 00:00:00 UTC,Imperial Beach,United States,1253.5894,Online
51346,11270,2003-07-11 00:00:00 UTC,Lakewood,United States,2658.5748,Online
51344,16793,2003-07-11 00:00:00 UTC,Santa Cruz,United States,1976.7898,Online
51469,11168,2003-07-19 00:00:00 UTC,Oakland,United States,2606.9713,Online
51590,11271,2003-07-26 00:00:00 UTC,San Francisco,United States,2646.4419,Online
51599,24405,2003-07-26 00:00:00 UTC,Burlingame,United States,2673.0613,Online
51592,11082,2003-07-26 00:00:00 UTC,Fremont,United States,2574.639,Online
51593,11036,2003-07-26 00:00:00 UTC,National City,United States,2602.2529,Online
51591,11175,2003-07-26 00:00:00 UTC,Beverly Hills,United States,2587.8769,Online
51598,24404,2003-07-26 00:00:00 UTC,Burlingame,United States,2634.3974,Online
51600,22262,2003-07-26 00:00:00 UTC,Mill Valley,United States,596.689,Online
52016,19403,2003-08-03 00:00:00 UTC,Long Beach,United States,1276.8054,Online
52011,12053,2003-08-03 00:00:00 UTC,Burbank,United States,2646.4419,Online
52009,11830,2003-08-03 00:00:00 UTC,Lincoln Acres,United States,2598.9158,Online
52007,13883,2003-08-03 00:00:00 UTC,Long Beach,United States,927.6254,Online
51968,13171,2003-08-03 00:00:00 UTC,National City,United States,132.6,Online
51989,21918,2003-08-03 00:00:00 UTC,Concord,United States,76.2119,Online
51995,16227,2003-08-03 00:00:00 UTC,Daly City,United States,89.4608,Online
51985,27066,2003-08-03 00:00:00 UTC,National City,United States,37.5479,Online
52008,11818,2003-08-03 00:00:00 UTC,Coronado,United States,2625.4248,Online
52010,11323,2003-08-03 00:00:00 UTC,Daly City,United States,2758.3784,Online
52006,20204,2003-08-03 00:00:00 UTC,Berkeley,United States,2735.9248,Online
52400,24523,2003-08-11 00:00:00 UTC,Colma,United States,2753.6821,Online
52387,15198,2003-08-11 00:00:00 UTC,Downey,United States,8.0444,Online
52396,11666,2003-08-11 00:00:00 UTC,Torrance,United States,2618.8169,Online
52371,11527,2003-08-11 00:00:00 UTC,San Gabriel,United States,2.5305,Online
52372,28301,2003-08-11 00:00:00 UTC,Coronado,United States,178.2255,Online
52382,22365,2003-08-11 00:00:00 UTC,San Gabriel,United States,35.6694,Online
52403,19534,2003-08-11 00:00:00 UTC,La Jolla,United States,1303.3144,Online
52397,11683,2003-08-11 00:00:00 UTC,El Cajon,United States,2562.4508,Online
52802,18751,2003-08-19 00:00:00 UTC,Berkeley,United States,44.1779,Online
52833,21650,2003-08-19 00:00:00 UTC,Coronado,United States,612.1369,Online
52836,19535,2003-08-19 00:00:00 UTC,National City,United States,1293.3804,Online
52786,11637,2003-08-19 00:00:00 UTC,Los Angeles,United States,2.5305,Online
52800,19241,2003-08-19 00:00:00 UTC,Beverly Hills,United States,164.0594,Online
52790,26736,2003-08-19 00:00:00 UTC,Bellflower,United States,28.1554,Online
52809,13485,2003-08-19 00:00:00 UTC,Chula Vista,United States,40.8408,Online
52822,11650,2003-08-19 00:00:00 UTC,Glendale,United States,82.8529,Online
52825,11826,2003-08-19 00:00:00 UTC,Beverly Hills,United States,2563.589,Online
52824,13341,2003-08-19 00:00:00 UTC,Long Beach,United States,156.8879,Online
52835,22281,2003-08-19 00:00:00 UTC,Woodland Hills,United States,596.689,Online
52799,18111,2003-08-19 00:00:00 UTC,Mill Valley,United States,5.514,Online
52787,27222,2003-08-19 00:00:00 UTC,Chula Vista,United States,13.1937,Online
52792,25890,2003-08-19 00:00:00 UTC,Burlingame,United States,27.614,Online
52796,21459,2003-08-19 00:00:00 UTC,Torrance,United States,16.5529,Online
53168,18973,2003-08-26 00:00:00 UTC,Burlingame,United States,626.8334,Online
53180,19401,2003-08-26 00:00:00 UTC,Chula Vista,United States,1293.3804,Online
53167,20663,2003-08-26 00:00:00 UTC,El Cajon,United States,1934.8329,Online
53165,12791,2003-08-26 00:00:00 UTC,Long Beach,United States,33.0727,Online
53144,27229,2003-08-26 00:00:00 UTC,San Francisco,United States,103.2733,Online
53154,15366,2003-08-26 00:00:00 UTC,Lincoln Acres,United States,66.2779,Online
53146,26237,2003-08-26 00:00:00 UTC,Concord,United States,30.1444,Online
53767,28840,2003-09-03 00:00:00 UTC,Burbank,United States,907.0172,Online
53756,19110,2003-09-03 00:00:00 UTC,Newport Beach,United States,668.4808,Online
53771,21310,2003-09-03 00:00:00 UTC,Los Angeles,United States,1238.1415,Online
53731,26722,2003-09-03 00:00:00 UTC,Downey,United States,37.5479,Online
53738,23115,2003-09-03 00:00:00 UTC,Chula Vista,United States,38.6529,Online
53758,13915,2003-09-03 00:00:00 UTC,Glendale,United States,954.6869,Online
53734,24397,2003-09-03 00:00:00 UTC,Coronado,United States,42.9624,Online
53743,13935,2003-09-03 00:00:00 UTC,Oakland,United States,62.9519,Online
53733,27995,2003-09-03 00:00:00 UTC,Berkeley,United States,5.514,Online
53746,14246,2003-09-03 00:00:00 UTC,Glendale,United States,79.5269,Online
54160,16760,2003-09-11 00:00:00 UTC,Santa Monica,United States,75.1069,Online
54155,23061,2003-09-11 00:00:00 UTC,National City,United States,33.139,Online
54173,12188,2003-09-11 00:00:00 UTC,Chula Vista,United States,2602.2529,Online
54158,17275,2003-09-11 00:00:00 UTC,Daly City,United States,5.514,Online
54172,16889,2003-09-11 00:00:00 UTC,Torrance,United States,1911.6169,Online
54179,19550,2003-09-11 00:00:00 UTC,El Cajon,United States,1402.7644,Online
54153,28269,2003-09-11 00:00:00 UTC,Glendale,United States,15.4479,Online
54180,19679,2003-09-11 00:00:00 UTC,Coronado,United States,1276.8054,Online
54171,13416,2003-09-11 00:00:00 UTC,Fremont,United States,118.1908,Online
54178,21766,2003-09-11 00:00:00 UTC,Bellflower,United States,596.689,Online
54619,20308,2003-09-19 00:00:00 UTC,Lemon Grove,United States,77.339,Online
54622,18601,2003-09-19 00:00:00 UTC,Coronado,United States,77.339,Online
54644,12169,2003-09-19 00:00:00 UTC,Coronado,United States,2618.8169,Online
54615,22226,2003-09-19 00:00:00 UTC,Grossmont,United States,38.6529,Online
54651,25204,2003-09-19 00:00:00 UTC,Torrance,United States,1381.0732,Online
54613,22009,2003-09-19 00:00:00 UTC,Coronado,United States,11.039,Online
54621,18521,2003-09-19 00:00:00 UTC,Chula Vista,United States,132.5779,Online
54645,12172,2003-09-19 00:00:00 UTC,Newport Beach,United States,2598.9158,Online
54652,22042,2003-09-19 00:00:00 UTC,Beverly Hills,United States,596.689,Online
54647,12112,2003-09-19 00:00:00 UTC,Long Beach,United States,2598.9158,Online
54608,28981,2003-09-19 00:00:00 UTC,Redwood City,United States,30.1444,Online
54605,11199,2003-09-19 00:00:00 UTC,Burlingame,United States,6.9394,Online
54624,16965,2003-09-19 00:00:00 UTC,Chula Vista,United States,44.1779,Online
54967,20303,2003-09-25 00:00:00 UTC,Colma,United States,2776.1136,Online
54968,11537,2003-09-25 00:00:00 UTC,Colma,United States,2535.964,Online
54945,27530,2003-09-25 00:00:00 UTC,Spring Valley,United States,52.9958,Online
54966,20302,2003-09-25 00:00:00 UTC,Burlingame,United States,2708.6865,Online
54949,18681,2003-09-25 00:00:00 UTC,Lemon Grove,United States,77.339,Online
54948,18522,2003-09-25 00:00:00 UTC,Long Beach,United States,77.339,Online
54944,29127,2003-09-25 00:00:00 UTC,Colma,United States,32.0229,Online
54964,16920,2003-09-25 00:00:00 UTC,Torrance,United States,1879.594,Online
55471,21802,2003-10-03 00:00:00 UTC,Spring Valley,United States,86.1458,Online
55501,22066,2003-10-03 00:00:00 UTC,Berkeley,United States,596.689,Online
55468,25206,2003-10-03 00:00:00 UTC,Lakewood,United States,27.614,Online
55502,19999,2003-10-03 00:00:00 UTC,La Jolla,United States,1268.2859,Online
55466,28090,2003-10-03 00:00:00 UTC,Fremont,United States,44.1779,Online
55490,14104,2003-10-03 00:00:00 UTC,Downey,United States,982.8644,Online
55472,20705,2003-10-03 00:00:00 UTC,Glendale,United States,76.7644,Online
55464,29052,2003-10-03 00:00:00 UTC,La Jolla,United States,43.0729,Online
55491,13220,2003-10-03 00:00:00 UTC,Newport Beach,United States,2763.5719,Online
55939,20290,2003-10-11 00:00:00 UTC,Santa Monica,United States,136.9979,Online
55967,22048,2003-10-11 00:00:00 UTC,San Francisco,United States,606.6229,Online
55964,24815,2003-10-11 00:00:00 UTC,Chula Vista,United States,2694.0563,Online
55963,24809,2003-10-11 00:00:00 UTC,Oakland,United States,2673.0613,Online
55953,16925,2003-10-11 00:00:00 UTC,Daly City,United States,1950.2808,Online
55943,16238,2003-10-11 00:00:00 UTC,Beverly Hills,United States,14.2987,Online
55936,27478,2003-10-11 00:00:00 UTC,Chula Vista,United States,30.6859,Online
55942,17031,2003-10-11 00:00:00 UTC,Fremont,United States,15.4479,Online
55941,19233,2003-10-11 00:00:00 UTC,Burlingame,United States,77.339,Online
55948,11695,2003-10-11 00:00:00 UTC,Beverly Hills,United States,82.8529,Online
55950,13195,2003-10-11 00:00:00 UTC,San Francisco,United States,79.5269,Online
55934,28126,2003-10-11 00:00:00 UTC,Glendale,United States,15.4479,Online
55935,28595,2003-10-11 00:00:00 UTC,Lemon Grove,United States,55.239,Online
55938,21632,2003-10-11 00:00:00 UTC,Coronado,United States,16.5529,Online
56346,23469,2003-10-19 00:00:00 UTC,Grossmont,United States,33.139,Online
56363,14089,2003-10-19 00:00:00 UTC,El Cajon,United States,987.2844,Online
56348,25023,2003-10-19 00:00:00 UTC,Burbank,United States,42.9624,Online
56350,22138,2003-10-19 00:00:00 UTC,Chula Vista,United States,41.1834,Online
56354,15344,2003-10-19 00:00:00 UTC,Palo Alto,United States,5.514,Online
56364,13100,2003-10-19 00:00:00 UTC,Novato,United States,2626.5408,Online
56352,20503,2003-10-19 00:00:00 UTC,Burbank,United States,16.5529,Online
56370,26486,2003-10-19 00:00:00 UTC,Los Angeles,United States,830.2307,Online
56736,13170,2003-10-26 00:00:00 UTC,Beverly Hills,United States,122.6108,Online
56712,29045,2003-10-26 00:00:00 UTC,Mill Valley,United States,99.4169,Online
56740,11624,2003-10-26 00:00:00 UTC,Mill Valley,United States,2563.589,Online
56739,11654,2003-10-26 00:00:00 UTC,Bellflower,United States,2626.5408,Online
56719,22990,2003-10-26 00:00:00 UTC,Lincoln Acres,United States,33.139,Online
56707,12067,2003-10-26 00:00:00 UTC,Redwood City,United States,65.1729,Online
56711,27399,2003-10-26 00:00:00 UTC,Coronado,United States,93.3283,Online
56738,13221,2003-10-26 00:00:00 UTC,Lincoln Acres,United States,2598.9158,Online
56709,28043,2003-10-26 00:00:00 UTC,Concord,United States,44.1779,Online
56706,11701,2003-10-26 00:00:00 UTC,Novato,United States,59.659,Online
56723,20286,2003-10-26 00:00:00 UTC,Bellflower,United States,87.2729,Online
56743,12709,2003-10-26 00:00:00 UTC,San Carlos,United States,2602.2529,Online
56753,22778,2003-10-26 00:00:00 UTC,Bellflower,United States,798.6609,Online
56715,24440,2003-10-26 00:00:00 UTC,Lincoln Acres,United States,67.4934,Online
56718,21325,2003-10-26 00:00:00 UTC,El Cajon,United States,77.3169,Online
56734,11686,2003-10-26 00:00:00 UTC,Glendale,United States,82.8529,Online
56725,20741,2003-10-26 00:00:00 UTC,Lemon Grove,United States,132.5779,Online
57341,12095,2003-11-03 00:00:00 UTC,Lincoln Acres,United States,52.9737,Online
57365,22898,2003-11-03 00:00:00 UTC,El Cajon,United States,596.689,Online
57356,13378,2003-11-03 00:00:00 UTC,Woodland Hills,United States,2586.7387,Online
57331,17455,2003-11-03 00:00:00 UTC,Concord,United States,8.0444,Online
57344,12047,2003-11-03 00:00:00 UTC,West Covina,United States,38.675,Online
